predictions,targets
0.1791691780090332,0.17895440757274628
0.30738550424575806,0.3055639863014221
0.019532423466444016,0.021474948152899742
0.6560254096984863,0.6564580798149109
0.0013470673002302647,0.0
0.15916550159454346,0.15836584568023682
0.0010677693644538522,0.0
0.38794371485710144,0.38823914527893066
0.000954114890191704,0.0
0.02726055309176445,0.025173865258693695
0.6853173971176147,0.687912106513977
0.3726924657821655,0.3727112114429474
0.38817980885505676,0.3868459165096283
0.26677313446998596,0.2633744478225708
0.2880788743495941,0.28720158338546753
0.4843682646751404,0.48619595170021057
0.04104238748550415,0.03721828758716583
0.33406999707221985,0.3329797089099884
0.15199045836925507,0.15146005153656006
0.3772144615650177,0.3755689561367035
0.13434813916683197,0.13199470937252045
0.0014716542791575193,0.0
0.12891265749931335,0.1274329125881195
0.0026912009343504906,0.0
0.0023656084667891264,0.0
0.0009825315792113543,0.0
0.0018625421216711402,0.0
0.2956487536430359,0.29391467571258545
0.38852614164352417,0.38874971866607666
0.25174611806869507,0.25184327363967896
0.28955814242362976,0.28940123319625854
0.0007061218493618071,0.0
0.0006852460792288184,0.0
0.3194790184497833,0.31955385208129883
0.0021765115670859814,0.0
0.20597243309020996,0.2059779167175293
0.047324005514383316,0.0491078719496727
0.10088803619146347,0.10034488886594772
0.034029800444841385,0.03525889292359352
0.0010462177451699972,0.0
0.6382213830947876,0.6352879405021667
0.054516032338142395,0.054098185151815414
0.30425599217414856,0.3038269579410553
0.16903100907802582,0.16918887197971344
0.001033589942380786,0.0
0.0010688696056604385,0.0
0.0006721257814206183,0.0
0.19291657209396362,0.19336029887199402
0.001203459221869707,0.0
0.0019403067417442799,0.0
0.01726348325610161,0.0
0.15786297619342804,0.15700693428516388
0.12786638736724854,0.1252601593732834
0.5035735964775085,0.5039401054382324
0.0006586720119230449,0.0
0.016665155068039894,0.02023792266845703
0.34964415431022644,0.35024595260620117
0.3175909221172333,0.31838637590408325
0.0007816841825842857,0.0
0.3158893287181854,0.31585901975631714
0.04773153364658356,0.04815806820988655
0.05143197625875473,0.05155028775334358
0.0019413033733144403,0.0
0.24116775393486023,0.242139995098114
0.1858176290988922,0.18668313324451447
0.5073280930519104,0.5072450637817383
0.5090861320495605,0.5097138285636902
0.2127012461423874,0.21420951187610626
0.12336699664592743,0.12395932525396347
0.1602969616651535,0.16052211821079254
0.5456789135932922,0.5437631607055664
0.4750666618347168,0.47381478548049927
0.027001233771443367,0.030335186049342155
0.16756953299045563,0.16774365305900574
0.2527555823326111,0.25272756814956665
0.0009455845574848354,0.0
0.5622286796569824,0.5657821297645569
0.4280387759208679,0.4274561107158661
0.737052857875824,0.7357432246208191
